Loci	Mean_rho	Median	L95	U95
37116	0.00125	0.00062	5e-05	0.00481
37117	0.00125	0.00062	5e-05	0.00481
37118	0.00125	0.00062	5e-05	0.00481
37119	0.00131	0.00062	5e-05	0.0059
37120	0.00219	0.00062	5e-05	0.00967
37121	0.00165	0.00062	5e-05	0.00897
37122	0.00166	0.00062	5e-05	0.00897
37123	0.00138	0.00062	5e-05	0.00528
37124	0.00121	0.00062	5e-05	0.00528
37125	0.00119	0.00062	5e-05	0.00528
37126	0.00119	0.00062	5e-05	0.00528
37127	0.00125	0.00062	5e-05	0.00528
37128	0.00123	0.00062	5e-05	0.00528
37129	0.00193	0.00062	5e-05	0.00839
37130	0.00869	0.00062	5e-05	0.07396
37131	0.00419	0.00062	5e-05	0.05597
37132	0.00402	0.00054	5e-05	0.05597
37133	0.00401	0.00062	5e-05	0.05597
37134	0.0012	0.00062	5e-05	0.00528
37135	0.00121	0.00062	5e-05	0.00528
37136	0.00121	0.00062	5e-05	0.00528
37137	0.00121	0.00062	5e-05	0.00528
37138	0.00123	0.00062	5e-05	0.00528
37139	0.0013	0.00062	5e-05	0.00528
37140	0.00145	0.00062	5e-05	0.00839
37141	0.00794	0.00062	5e-05	0.07352
37142	0.00803	0.00062	5e-05	0.07352
37143	0	0	0	0
37144	0.00359	0.00062	5e-05	0.04372
37145	0.00226	0.00062	5e-05	0.02257
37146	0	0	0	0
37147	0	0	0	0
37148	0.00218	0.00062	5e-05	0.02257
37149	0	0	0	0
37150	0	0	0	0
37151	0	0	0	0
37152	0.00217	0.00062	5e-05	0.02257
37153	0.00217	0.00062	5e-05	0.02257
37154	0.00211	0.00062	5e-05	0.02257
37155	0.00211	0.00062	5e-05	0.02257
37156	0.00214	0.00062	5e-05	0.02257
37157	0	0	0	0
37158	0.00216	0.00062	5e-05	0.02257
37159	0.00103	0.00062	5e-05	0.00511
37160	0.00095	0.00062	5e-05	0.00482
37161	0	0	0	0
37162	0	0	0	0
37163	0	0	0	0
37164	0.00102	0.00062	5e-05	0.00482
37165	0.00154	0.00059	5e-05	0.00929
37166	0.00142	0.00062	5e-05	0.00929
37167	0.00105	0.00062	5e-05	0.00396
37168	0.00105	0.00062	5e-05	0.00396
37169	0.00097	0.00062	5e-05	0.00396
37170	0.00099	0.00062	5e-05	0.00396
37171	0.00099	0.00062	5e-05	0.00396
37172	0.00101	0.00062	5e-05	0.00396
37173	0.00119	0.00062	5e-05	0.00397
37174	0.00113	0.00062	5e-05	0.00397
37175	0.00143	0.00062	5e-05	0.00839
37176	0.00135	0.00059	5e-05	0.00839
37177	0.00134	0.00059	5e-05	0.00839
37178	0.00143	0.00062	5e-05	0.00839
37179	0.0014	0.00062	5e-05	0.00839
37180	0.0014	0.00062	5e-05	0.00839
37181	0.0014	0.00062	5e-05	0.00839
37182	0.00092	0.00062	5e-05	0.00363
37183	0.00084	0.00062	5e-05	0.00258
37184	0.00085	0.00062	5e-05	0.00258
37185	0.00091	0.00062	5e-05	0.00258
37186	0.00096	0.00062	5e-05	0.0029
37187	8e-04	0.00062	5e-05	0.00229
37188	8e-04	0.00062	5e-05	0.00229
37189	0.00082	0.00062	5e-05	0.00229
37190	0.00077	0.00062	5e-05	0.00229
37191	0.00077	0.00062	5e-05	0.00229
37192	0.00076	0.00062	5e-05	0.00229
37193	9e-04	0.00062	5e-05	0.00358
37194	8e-04	0.00057	5e-05	0.00276
37195	0.00112	0.00062	5e-05	0.00474
37196	0.00127	0.00062	5e-05	0.00605
37197	0.00105	0.00062	5e-05	0.00474
37198	0.00105	0.00062	5e-05	0.00474
37199	0.00103	0.00062	5e-05	0.00326
37200	0.00099	0.00062	5e-05	0.00326
37201	0.00099	0.00062	5e-05	0.00326
37202	0.00093	6e-04	5e-05	0.00281
37203	0.00099	0.00062	5e-05	0.00281
37204	0	0	0	0
37205	0	0	0	0
37206	0	0	0	0
37207	0	0	0	0
37208	0	0	0	0
37209	0	0	0	0
37210	0.00099	0.00062	5e-05	0.00281
37211	0.00107	0.00062	5e-05	0.00482
37212	0.00098	0.00062	5e-05	0.00281
37213	0	0	0	0
37214	0.00105	0.00062	5e-05	0.00488
37215	0.00104	0.00062	5e-05	0.00488
37216	0.00108	0.00062	5e-05	0.00327
37217	0.00108	0.00062	5e-05	0.00309
37218	0.00108	0.00062	5e-05	0.00309
37219	0.00102	0.00062	5e-05	0.00281
37220	0.00098	0.00062	5e-05	0.00281
37221	0.00098	0.00062	5e-05	0.00281
37222	0.00101	0.00062	5e-05	0.00375
37223	0.00099	0.00062	5e-05	0.00281
37224	0.00099	0.00062	5e-05	0.00281
37225	0.00089	0.00062	5e-05	0.00281
37226	0.00091	0.00062	5e-05	0.00276
37227	0.00097	0.00062	5e-05	0.00238
37228	0.00086	0.00062	5e-05	0.00243
37229	0.00096	0.00062	5e-05	0.00343
37230	0.001	0.00062	5e-05	0.00343
37231	0.0011	0.00062	5e-05	0.00432
37232	0.0011	0.00062	5e-05	0.00432
37233	0.0011	0.00062	5e-05	0.00432
37234	0.0011	0.00062	5e-05	0.00432
37235	0.00098	0.00062	5e-05	0.00325
37236	0.00099	0.00062	5e-05	0.00325
37237	0.00097	0.00062	5e-05	0.00266
37238	0.00082	0.00062	5e-05	0.00352
37239	0.00094	0.00062	5e-05	0.00352
37240	0.00118	0.00062	5e-05	0.00405
37241	0.00098	0.00058	5e-05	0.00405
37242	0.00111	0.00062	5e-05	0.00447
37243	0.00163	0.00062	5e-05	0.00832
37244	0.00089	0.00062	5e-05	0.00264
37245	0.00093	0.00062	5e-05	0.00375
37246	0.00117	0.00062	5e-05	0.00388
37247	0.00107	0.00062	5e-05	0.00388
37248	0	0	0	0
37249	0	0	0	0
37250	0	0	0	0
37251	0	0	0	0
37252	0	0	0	0
37253	0	0	0	0
37254	0	0	0	0
37255	0	0	0	0
37256	0.00107	0.00062	5e-05	0.00388
37257	0	0	0	0
37258	0	0	0	0
37259	0	0	0	0
37260	0.00107	0.00062	5e-05	0.00388
37261	0	0	0	0
37262	0	0	0	0
37263	0	0	0	0
37264	0	0	0	0
37265	0	0	0	0
37266	0.0011	0.00062	5e-05	0.00388
37267	0	0	0	0
37268	0	0	0	0
37269	0.001	0.00062	5e-05	0.00355
37270	0.00096	0.00062	5e-05	0.00355
37271	0.00101	0.00062	5e-05	0.00355
37272	0	0	0	0
37273	0.00104	0.00062	5e-05	0.00355
37274	0.00104	0.00062	5e-05	0.00355
37275	0.00099	0.00062	5e-05	0.00276
37276	0	0	0	0
37277	0.001	0.00062	5e-05	0.00276
37278	0.001	0.00062	5e-05	0.00283
37279	0	0	0	0
37280	0.00101	0.00062	5e-05	0.00293
37281	0.00101	0.00062	5e-05	0.00293
37282	0	0	0	0
37283	0.00101	0.00062	5e-05	0.00293
37284	0	0	0	0
37285	0.00101	0.00062	5e-05	0.00293
37286	0.00125	0.00062	5e-05	0.00618
37287	0.00112	0.00058	5e-05	0.00347
37288	0.00114	0.00062	5e-05	0.00347
37289	0.00086	0.00058	5e-05	0.00276
37290	0.00078	5e-04	5e-05	0.00258
37291	0.00086	0.00052	5e-05	0.00258
37292	0.00129	0.00062	5e-05	0.00886
37293	0.00125	0.00062	5e-05	0.00886
37294	0.00212	0.00062	5e-05	0.0107
37295	0.00123	0.00062	5e-05	0.00891
37296	0.00123	0.00062	5e-05	0.00891
37297	0.00119	0.00062	5e-05	0.00891
37298	0.00111	0.00058	5e-05	0.00891
37299	0.00124	0.00062	5e-05	0.00891
37300	0.00126	0.00062	5e-05	0.00891
37301	0.00126	0.00062	5e-05	0.00891
37302	0	0	0	0
37303	0.00126	0.00062	5e-05	0.00891
37304	0.00155	0.00062	5e-05	0.01496
37305	0.00163	0.00062	5e-05	0.01496
37306	0.00144	0.00062	5e-05	0.01496
37307	0.00151	0.00062	5e-05	0.01496
37308	0.00147	0.00062	5e-05	0.01496
37309	0.00149	0.00062	5e-05	0.01496
37310	0.0015	0.00062	5e-05	0.01496
37311	0.0016	0.00062	5e-05	0.01496
37312	0.00147	0.00062	5e-05	0.01496
37313	0.00141	0.00062	5e-05	0.01135
37314	0.0011	0.00062	5e-05	0.00521
37315	0.00129	0.00062	5e-05	0.00521
37316	0.00118	0.00062	5e-05	0.00521
37317	0.0011	0.00062	5e-05	0.00521
37318	0.00122	0.00062	5e-05	0.00521
37319	0.00133	0.00062	5e-05	0.00576
37320	0.00175	0.00062	5e-05	0.00885
37321	0.00107	0.00062	5e-05	0.00521
37322	0.00115	0.00062	5e-05	0.00521
37323	0.00121	0.00062	5e-05	0.00475
37324	0.00145	0.00062	5e-05	0.00475
37325	0.0017	0.00062	5e-05	0.00475
37326	0.00168	0.00062	5e-05	0.00475
37327	0.0017	0.00062	5e-05	0.00475
37328	0.00177	0.00062	5e-05	0.00475
37329	0.00298	0.00062	5e-05	0.01563
37330	0.00336	0.00062	5e-05	0.01563
37331	0.00325	0.00062	5e-05	0.01563
37332	0.00187	0.00062	5e-05	0.00834
37333	0.00185	0.00062	5e-05	0.00834
37334	0.00194	0.00062	5e-05	0.00834
37335	0.00196	0.00062	5e-05	0.00751
37336	0.00128	0.00062	5e-05	0.00482
37337	0.00128	0.00062	5e-05	0.00482
37338	0.00117	0.00062	5e-05	0.00482
37339	0.00109	0.00062	5e-05	0.00482
37340	0.00107	0.00062	5e-05	0.00411
37341	0.00083	0.00058	5e-05	0.00234
37342	0.00095	0.00062	5e-05	0.00234
37343	0.00095	0.00062	5e-05	0.00234
37344	0.00092	0.00062	5e-05	0.00234
37345	0.00113	0.00062	5e-05	0.00383
37346	0.00094	0.00062	5e-05	0.00234
37347	0.00094	0.00062	5e-05	0.00234
37348	0.00094	0.00062	5e-05	0.00234
37349	0.00103	0.00062	5e-05	0.00258
37350	0.001	0.00062	5e-05	0.00374
37351	0.00114	0.00062	5e-05	0.00374
37352	0.00121	0.00062	5e-05	0.00452
37353	0.00091	0.00053	5e-05	0.00428
37354	7e-04	0.00044	5e-05	0.0025
37355	0.00067	0.00039	5e-05	0.0025
37356	0.00077	0.00059	5e-05	0.0025
37357	0.00076	0.00056	5e-05	0.00258
37358	0.00075	0.00058	5e-05	0.0025
37359	0.00082	0.00062	5e-05	0.0029
37360	0.00087	0.00062	5e-05	0.0029
37361	0.00093	0.00062	5e-05	0.00325
37362	0.00127	0.00062	5e-05	0.00403
37363	0.00126	0.00062	5e-05	0.00403
37364	0.00132	0.00062	5e-05	0.00403
37365	0.00145	0.00062	5e-05	0.00683
37366	0.00118	0.00062	5e-05	0.00418
37367	0.00129	0.00062	5e-05	0.00581
37368	0.00096	0.00062	5e-05	0.00351
37369	0.00104	0.00062	5e-05	0.00423
37370	0.00088	0.00062	5e-05	0.00242
37371	0.00087	0.00062	5e-05	0.0024
37372	0.00087	0.00062	5e-05	0.0024
37373	0.00081	6e-04	5e-05	0.0024
37374	0	0	0	0
37375	0.00084	0.00062	5e-05	0.0024
37376	0	0	0	0
37377	0	0	0	0
37378	0.00084	0.00062	5e-05	0.0024
37379	0.0011	0.00062	5e-05	0.00325
37380	0.00108	0.00062	5e-05	0.00605
37381	0.00116	0.00062	5e-05	0.00482
37382	0.00116	0.00062	5e-05	0.00482
37383	0.001	0.00062	5e-05	0.00482
37384	0.00104	0.00062	5e-05	0.00482
37385	0.00101	0.00058	5e-05	0.00639
37386	0.00106	0.00062	5e-05	0.00639
37387	0.00108	0.00062	5e-05	0.00639
37388	0.00119	0.00062	5e-05	0.00868
37389	0.00119	0.00062	5e-05	0.00868
37390	0.00119	0.00062	5e-05	0.00868
37391	0.00117	0.00062	5e-05	0.00868
37392	0.00117	0.00062	5e-05	0.00868
37393	0.00117	0.00062	5e-05	0.00868
37394	0.00291	0.00062	5e-05	0.02082
37395	0.00239	0.00062	5e-05	0.02082
37396	0.0011	0.00062	5e-05	0.00484
37397	0.00113	0.00062	5e-05	0.00484
37398	0	0	0	0
37399	0	0	0	0
37400	0	0	0	0
37401	0	0	0	0
37402	0.00113	0.00062	5e-05	0.00484
37403	0	0	0	0
37404	0.00086	0.00062	5e-05	0.00264
37405	0.00086	0.00062	5e-05	0.00264
37406	0.00086	0.00062	5e-05	0.00264
37407	8e-04	0.00056	5e-05	0.00264
37408	7e-04	0.00059	5e-05	0.00234
37409	0.00101	0.00052	5e-05	0.00384
37410	0.00118	0.00052	5e-05	0.00738
37411	0.00121	0.00052	5e-05	0.00821
37412	0.00114	0.00052	5e-05	0.0086
37413	0.00113	0.00052	5e-05	0.0086
37414	0.00153	0.00042	5e-05	0.01602
37415	0.00215	0.00062	5e-05	0.01749
37416	0.0021	0.00062	5e-05	0.01797
37417	0.00217	0.00062	5e-05	0.01797
37418	0.00215	0.00062	5e-05	0.01797
37419	0.00215	0.00062	5e-05	0.01797
37420	0.0021	0.00062	5e-05	0.01797
37421	0.00236	0.00062	5e-05	0.01797
37422	0.00183	0.00062	5e-05	0.01797
37423	0.00181	0.00062	5e-05	0.01797
37424	0.00199	0.00062	5e-05	0.01797
37425	0.00225	0.00062	5e-05	0.01797
37426	0.00225	0.00062	5e-05	0.01797
37427	0.00201	0.00062	5e-05	0.01797
37428	0.00255	0.00062	5e-05	0.01797
37429	0.00228	0.00062	5e-05	0.0215
37430	0.00191	0.00053	5e-05	0.0215
37431	0.00196	0.00062	5e-05	0.0215
37432	0.00205	0.00062	5e-05	0.0215
37433	0.0014	6e-04	5e-05	0.00735
37434	0.00077	0.00058	5e-05	0.00246
37435	0	0	0	0
37436	0.00087	0.00062	5e-05	0.00246
37437	0.00127	0.00062	5e-05	0.00566
37438	0	0	0	0
37439	0	0	0	0
37440	0.00129	0.00062	5e-05	0.00566
37441	0	0	0	0
37442	0.00148	0.00062	5e-05	0.00601
37443	0.0016	0.00062	5e-05	0.00944
37444	0.0017	0.00062	5e-05	0.00944
37445	0.00163	0.00062	5e-05	0.00944
37446	0.00167	0.00062	5e-05	0.00944
37447	0.00164	0.00062	5e-05	0.00944
37448	0.00164	0.00062	5e-05	0.00944
37449	0.00101	0.00058	5e-05	0.0083
37450	0.00122	0.00062	5e-05	0.0083
37451	0.00117	0.00062	5e-05	0.00322
37452	0.00114	0.00062	5e-05	0.00322
37453	0.00112	0.00062	5e-05	0.00276
37454	0.00112	0.00062	5e-05	0.00381
37455	0.00122	0.00062	5e-05	0.00482
37456	0.00122	0.00062	5e-05	0.00482
37457	0.00122	0.00062	5e-05	0.00482
37458	0.00184	0.00047	5e-05	0.01187
37459	0.00347	0.00062	5e-05	0.04559
37460	0.00299	0.00062	5e-05	0.02775
37461	0.00109	0.00062	5e-05	0.00427
37462	0.00102	0.00062	5e-05	0.00427
37463	0.00101	0.00062	5e-05	0.00427
37464	0.00111	0.00062	5e-05	0.00427
37465	0.00118	0.00062	5e-05	0.00458
37466	0.00121	0.00062	5e-05	0.00458
37467	0.0016	0.00062	5e-05	0.00675
37468	0.0016	0.00062	5e-05	0.00675
37469	0.00144	0.00062	5e-05	0.00496
37470	0.00109	0.00062	5e-05	0.00427
37471	0.0012	0.00062	5e-05	0.00427
37472	0.00112	0.00062	5e-05	0.00427
37473	0.00114	0.00062	5e-05	0.00427
37474	0.00114	0.00062	5e-05	0.00427
37475	0.00113	0.00062	5e-05	0.00427
37476	0.00115	0.00062	5e-05	0.00427
37477	0.00115	0.00062	5e-05	0.00427
37478	0.00117	0.00062	5e-05	0.0048
37479	0.00147	0.00062	5e-05	0.00593
37480	0.00145	0.00062	5e-05	0.00593
37481	0.00145	0.00062	5e-05	0.00593
37482	0.0012	0.00062	5e-05	0.0048
37483	0.00114	0.00062	5e-05	0.00563
37484	0	0	0	0
37485	0	0	0	0
37486	0.0012	0.00062	5e-05	0.00673
37487	0.00125	0.00062	5e-05	0.00673
37488	0.00125	0.00062	5e-05	0.00673
37489	0.00121	0.00062	5e-05	0.00673
37490	0.00158	0.00062	5e-05	0.00918
37491	0.00172	0.00062	5e-05	0.00918
37492	0.00165	0.00052	5e-05	0.00918
37493	0.00219	0.00062	5e-05	0.01036
37494	0.00217	0.00062	5e-05	0.01036
37495	0.00122	0.00062	5e-05	0.00958
37496	0.00147	0.00057	5e-05	0.00958
37497	0.00143	0.00047	5e-05	0.00958
37498	0.00157	0.00062	5e-05	0.00958
37499	0.00157	0.00062	5e-05	0.00958
37500	0.00163	0.00062	5e-05	0.00958
37501	0.0017	0.00062	5e-05	0.00958
37502	0.00166	0.00062	5e-05	0.00958
37503	0.00149	0.00062	5e-05	0.01338
37504	0.00123	0.00062	5e-05	0.00886
37505	0.00154	0.00062	5e-05	0.00873
37506	0.00145	0.00062	5e-05	0.00873
37507	0.00114	0.00062	5e-05	0.00788
37508	0.00201	0.00062	5e-05	0.01489
37509	0.00389	0.00059	5e-05	0.04689
37510	0.00392	0.00062	5e-05	0.04689
37511	0.00116	0.00062	5e-05	0.00557
37512	0.00108	0.00061	5e-05	0.00557
37513	0.0011	0.00061	5e-05	0.00557
37514	0.00112	0.00062	5e-05	0.00557
37515	0.00131	0.00062	5e-05	0.00557
37516	0.00139	0.00062	5e-05	0.00557
37517	0.00139	0.00062	5e-05	0.00557
37518	0.00118	0.00062	5e-05	0.00557
37519	0.00182	0.00062	5e-05	0.00927
37520	0	0	0	0
37521	0	0	0	0
37522	0	0	0	0
37523	0	0	0	0
37524	0	0	0	0
37525	0	0	0	0
37526	0	0	0	0
37527	0.00182	0.00062	5e-05	0.00927
37528	0.00153	0.00062	5e-05	0.00927
37529	0.00153	0.00062	5e-05	0.00927
37530	0.00152	0.00062	5e-05	0.00927
37531	0	0	0	0
37532	0.00121	0.00062	5e-05	0.00557
37533	0.00114	0.00062	5e-05	0.0052
37534	0.00109	0.00062	5e-05	0.0052
37535	0.00106	0.00062	5e-05	0.0052
37536	0.001	0.00039	5e-05	0.00691
37537	0.00162	0.00062	5e-05	0.01189
37538	0.00097	0.00062	5e-05	0.00276
37539	0.00096	0.00062	5e-05	0.00265
37540	0.00476	0.00062	5e-05	0.05124
37541	0.00243	0.00062	5e-05	0.01852
37542	0.0025	0.00058	5e-05	0.01852
37543	0.00236	0.00062	5e-05	0.01691
37544	0.00263	0.00062	5e-05	0.02097
37545	0.00263	0.00062	5e-05	0.02097
37546	0.00263	0.00062	5e-05	0.02097
37547	0.00269	0.00062	5e-05	0.02097
37548	0.00271	0.00062	5e-05	0.02097
37549	0.0027	0.00062	5e-05	0.02097
37550	0.0027	0.00062	5e-05	0.02097
37551	0.0027	0.00062	5e-05	0.02097
37552	0.00256	0.00058	5e-05	0.02097
37553	0.00259	0.00062	5e-05	0.02097
37554	0.00259	0.00062	5e-05	0.02097
37555	0.00257	0.00062	5e-05	0.02097
37556	0.00235	0.00062	5e-05	0.02097
37557	0.00235	0.00062	5e-05	0.02097
37558	0.00137	0.00062	5e-05	0.00383
37559	0.00137	0.00062	5e-05	0.00383
37560	0.00135	0.00062	5e-05	0.00383
37561	0.0012	0.00062	5e-05	0.00383
37562	0.00122	0.00062	5e-05	0.00383
37563	0.00113	0.00058	5e-05	0.00383
37564	0.00114	0.00058	5e-05	0.00383
37565	0.00158	0.00062	5e-05	0.00521
37566	0.0015	0.00062	5e-05	0.00618
37567	0.00148	0.00062	5e-05	0.00618
37568	0.00133	0.00062	5e-05	0.00383
37569	0.00132	0.00062	5e-05	0.00383
37570	0.00132	0.00062	5e-05	0.00383
37571	0.00147	0.00062	5e-05	0.00458
37572	0.00109	0.00056	5e-05	0.00383
37573	0.00131	0.00062	5e-05	0.00383
37574	0.00131	0.00062	5e-05	0.00383
37575	0.00111	0.00062	5e-05	0.00383
37576	0.00114	6e-04	5e-05	0.00383
37577	0.00114	6e-04	5e-05	0.00383
37578	0.00117	6e-04	5e-05	0.00383
37579	0.00151	0.00062	5e-05	0.0044
37580	0.00141	0.00062	5e-05	0.00383
37581	0.00141	0.00062	5e-05	0.00383
37582	0.00142	0.00062	5e-05	0.00383
37583	0	0	0	0
37584	0.00131	0.00062	5e-05	0.00383
37585	0.00132	0.00062	5e-05	0.00383
37586	0.00148	0.00062	5e-05	0.00391
37587	0.00136	0.00062	5e-05	0.00383
37588	0.00142	0.00062	5e-05	0.00383
37589	0.0014	0.00062	5e-05	0.00383
37590	0.00142	0.00062	5e-05	0.00383
37591	0.00138	0.00062	5e-05	0.00383
37592	0.00138	0.00062	5e-05	0.00383
37593	0.00151	0.00062	5e-05	0.0062
37594	0.00148	0.00062	5e-05	0.00482
37595	0.00138	0.00062	5e-05	0.00383
37596	0.00135	0.00062	5e-05	0.00383
37597	0.00135	0.00062	5e-05	0.00383
37598	0.0013	0.00062	5e-05	0.00383
37599	0.00135	0.00062	5e-05	0.00383
37600	0.00124	0.00062	5e-05	0.00383
37601	0.00172	0.00062	5e-05	0.00531
37602	0.00155	0.00062	5e-05	0.00494
37603	0.00154	0.00062	5e-05	0.00494
37604	0.00133	0.00059	4e-05	0.00383
37605	0.00133	0.00062	5e-05	0.00383
37606	0.00131	0.00062	5e-05	0.00383
37607	0.00129	0.00062	5e-05	0.00383
37608	0.00134	0.00062	5e-05	0.00383
37609	0.00142	0.00062	5e-05	0.00482
37610	0.00139	0.00062	5e-05	0.00482
37611	0.00139	0.00062	5e-05	0.00482
37612	0.0015	0.00062	5e-05	0.00718
37613	0.00154	6e-04	5e-05	0.00718
37614	0.00152	0.00062	5e-05	0.00718
37615	0.00152	0.00062	5e-05	0.00718
37616	0.00174	0.00062	5e-05	0.00718
37617	0.00147	0.00062	5e-05	0.00817
37618	0.00142	0.00062	5e-05	0.00817
37619	0.00174	0.00062	5e-05	0.00817
37620	0.00167	0.00062	5e-05	0.00939
37621	0.00179	0.00062	5e-05	0.00939
37622	0.00179	0.00062	5e-05	0.00939
37623	0.00186	0.00062	5e-05	0.00939
37624	0.00185	0.00062	5e-05	0.00939
37625	0.00186	0.00062	5e-05	0.00939
37626	0.002	0.00062	5e-05	0.00954
37627	0.00239	0.00062	5e-05	0.01061
37628	0.00157	0.00062	5e-05	0.00954
37629	0.00152	0.00062	5e-05	0.00838
37630	0.00151	0.00062	5e-05	0.00838
37631	0.00152	0.00062	5e-05	0.00838
37632	0.00185	0.00062	5e-05	0.00838
37633	0.00148	0.00062	5e-05	0.00838
37634	0.00158	0.00062	5e-05	0.00955
37635	0.00146	0.00062	5e-05	0.00955
37636	0.00155	0.00061	5e-05	0.00955
37637	0.00161	0.00062	5e-05	0.00955
37638	0.00144	0.00062	5e-05	0.00955
37639	0.00144	0.00062	5e-05	0.00955
37640	0.00144	0.00062	5e-05	0.00955
37641	0.00159	0.00062	5e-05	0.00955
37642	0.00166	0.00062	5e-05	0.00955
37643	0.00174	0.00062	5e-05	0.00955
37644	0.00192	0.00062	5e-05	0.00955
37645	0.00192	0.00062	5e-05	0.00955
37646	0.00199	0.00062	5e-05	0.01005
37647	0.00158	0.00062	5e-05	0.00955
37648	0.00137	0.00062	5e-05	0.00812
37649	0.00133	0.00062	5e-05	0.00812
37650	0.00143	0.00062	5e-05	0.00812
37651	0.00146	0.00062	5e-05	0.00812
37652	0	0	0	0
37653	0.00147	0.00062	5e-05	0.00732
37654	0.0013	0.00062	5e-05	0.00655
37655	0.00134	0.00062	5e-05	0.00655
37656	0.00132	0.00062	5e-05	0.00655
37657	0.00116	0.00062	5e-05	0.00655
37658	0	0	0	0
37659	0.0011	0.00062	5e-05	0.00617
37660	0.00138	0.00062	5e-05	0.00502
37661	0.00085	0.00057	5e-05	0.00359
37662	0	0	0	0
37663	0	0	0	0
37664	0	0	0	0
37665	0	0	0	0
37666	0.00095	0.00062	5e-05	0.00327
37667	0.00078	0.00055	5e-05	0.003
37668	0.00081	0.00055	5e-05	0.003
37669	0.00092	0.00062	5e-05	0.00364
37670	0.00092	0.00062	5e-05	0.00364
37671	0.00091	0.00062	5e-05	0.00364
37672	0.00092	0.00062	5e-05	0.00364
37673	0.00105	0.00062	5e-05	0.00364
37674	0.00105	0.00062	5e-05	0.00364
37675	0.00101	0.00062	5e-05	0.00364
37676	0.0013	0.00062	5e-05	0.00724
37677	0.0013	0.00062	5e-05	0.00724
37678	0.00102	0.00062	5e-05	0.00364
37679	0.00098	0.00057	5e-05	0.00364
37680	0.00118	0.00062	5e-05	0.00364
37681	0.00102	0.00062	5e-05	0.00364
37682	0.00095	0.00062	5e-05	0.00364
37683	0.00097	0.00062	5e-05	0.00359
37684	0.00127	0.00062	5e-05	0.00508
37685	0.0013	0.00062	5e-05	0.00508
37686	0	0	0	0
37687	0	0	0	0
37688	0	0	0	0
37689	0	0	0	0
37690	0.00113	0.00062	5e-05	0.00347
37691	0.00114	0.00062	5e-05	0.00347
37692	0.00108	0.00062	5e-05	0.00276
37693	0.00073	0.00047	5e-05	0.0025
37694	0.00073	0.00047	5e-05	0.0025
37695	0.00135	0.00062	5e-05	0.00559
37696	0.00135	0.00062	5e-05	0.00559
37697	0.00133	0.00062	5e-05	0.00559
37698	0.00133	0.00062	5e-05	0.00559
37699	0.0013	0.00062	5e-05	0.00559
37700	0.0013	0.00062	5e-05	0.00559
37701	0.00148	0.00062	5e-05	0.00559
37702	0.00141	0.00062	5e-05	0.00627
37703	0.00142	0.00062	5e-05	0.00627
37704	0.0017	0.00062	5e-05	0.00997
37705	0	0	0	0
37706	0.00234	0.00062	5e-05	0.01359
37707	0.00183	0.00062	5e-05	0.00878
37708	0	0	0	0
37709	0.00114	0.00062	5e-05	0.00812
37710	0.00117	0.00062	5e-05	0.00812
37711	0.00119	0.00062	5e-05	0.00812
37712	0.00144	0.00062	5e-05	0.00812
37713	0.00153	0.00062	5e-05	0.01464
37714	0.00109	0.00062	5e-05	0.00632
37715	0	0	0	0
37716	0	0	0	0
37717	0	0	0	0
37718	0	0	0	0
37719	0	0	0	0
37720	0.00127	0.00062	5e-05	0.00632
37721	0	0	0	0
37722	0	0	0	0
37723	0	0	0	0
37724	0.00126	0.00062	5e-05	0.00632
37725	0	0	0	0
37726	0.00126	0.00062	5e-05	0.00632
37727	0.00095	0.00062	5e-05	0.00317
37728	0	0	0	0
37729	0.00084	0.00062	5e-05	0.00234
37730	0.00084	0.00062	5e-05	0.00234
37731	0.00084	0.00062	5e-05	0.00234
37732	0.00084	0.00062	5e-05	0.00234
37733	0.00099	0.00062	5e-05	0.00439
37734	0.00092	0.00062	5e-05	0.00291
37735	8e-04	0.00056	5e-05	0.00234
37736	8e-04	0.00056	5e-05	0.00234
37737	0	0	0	0
37738	0.00083	0.00062	5e-05	0.00234
37739	0.00085	0.00062	5e-05	0.00234
37740	0.00082	0.00062	5e-05	0.00234
37741	0.00079	0.00062	5e-05	0.00234
37742	0	0	0	0
37743	0.00094	0.00062	5e-05	0.0024
37744	0	0	0	0
37745	0	0	0	0
37746	0	0	0	0
37747	0	0	0	0
37748	0	0	0	0
37749	0	0	0	0
37750	0	0	0	0
37751	0	0	0	0
37752	0.00078	0.00062	5e-05	0.00234
37753	0	0	0	0
37754	0.00078	0.00062	5e-05	0.00234
37755	0	0	0	0
37756	8e-04	0.00062	5e-05	0.00234
37757	0.00139	0.00062	5e-05	0.00656
37758	0.00102	0.00062	5e-05	0.00304
37759	0.00095	0.00062	5e-05	0.00304
37760	0.00091	0.00057	5e-05	0.00304
37761	0.0019	0.00062	5e-05	0.00877
37762	0.00145	0.00062	5e-05	0.00877
37763	0.00112	0.00062	5e-05	0.00585
37764	0.00121	0.00062	5e-05	0.00585
37765	0.00118	0.00062	5e-05	0.00585
37766	0.0011	0.00062	5e-05	0.00585
37767	0.00105	0.00062	5e-05	0.00585
37768	0.00095	0.00062	5e-05	0.00316
37769	0.00094	0.00062	5e-05	0.00316
37770	0.00094	0.00062	5e-05	0.00316
37771	0.00095	0.00062	5e-05	0.00316
37772	0.00095	0.00062	5e-05	0.00316
37773	0.00096	0.00062	5e-05	0.00316
37774	0.00105	0.00062	5e-05	0.0036
